>        Total_score          EM2D_score           DSS_XL_score         EDC_XL_score             PDB_file            RMF_file 
>        291.955273674        59.9633709141        91.4374606509        73.5898888753            155.6.pdb           155.6.rmf3
>        291.955659175        49.6260712845        93.7432750598          80.04952127            156.6.pdb           156.6.rmf3
>        291.968179522        57.8836484929        75.3356756349         86.841568804            161.6.pdb           161.6.rmf3
>        291.985355872        34.9531793464        89.9066765325        94.6706255805            164.6.pdb           164.6.rmf3
>        291.991248173         48.024092924        94.4436165988        81.6445810353            166.6.pdb           166.6.rmf3
>        292.020617905         39.890495154        100.749006735        80.7835649825            182.6.pdb           182.6.rmf3
>        292.070019155        45.3052970466        95.5422123484        82.5105347675            199.6.pdb           199.6.rmf3
>        292.120536161        73.0336106194        86.9721355031        64.3875108073            211.6.pdb           211.6.rmf3
>        292.122529182        48.6106255934        103.897667317        73.6331840793            213.6.pdb           213.6.rmf3
>        292.124451535         44.856579517          93.19044046        83.1447817337            215.6.pdb           215.6.rmf3
>         292.12511528        31.2117863529        104.162588248        84.6143202179            216.6.pdb           216.6.rmf3
>        292.177622562        58.9245701623        77.5197149517        82.3410254393            225.6.pdb           225.6.rmf3
>        292.182574809        40.7875490856        91.6623760706        81.6959936944            226.6.pdb           226.6.rmf3
>        292.192760494        25.7675994595         109.31655019         76.103587113            229.6.pdb           229.6.rmf3
>        292.246852944        41.9464378212        94.9584066198        84.5224146099            244.6.pdb           244.6.rmf3
>        292.251055691        62.6937159483         83.399508005        77.3371627493            246.6.pdb           246.6.rmf3
>         292.25452819        61.6186416971        79.1944107993        84.3392101218            247.6.pdb           247.6.rmf3
>        292.273256887        41.8742092603        102.441728818        80.7748314526            254.6.pdb           254.6.rmf3
>        292.336945154        63.6150235376        73.2914202317        86.0820252269            271.6.pdb           271.6.rmf3
>        292.348358872         61.249842071        88.0269079799        77.0966513472            275.6.pdb           275.6.rmf3
>        292.372667328        61.3078536066        89.3915776357        78.6713304728            283.6.pdb           283.6.rmf3
>        292.376034456        36.3013442149        100.148060805        88.4029255803            284.6.pdb           284.6.rmf3
>        292.385852348        41.6351468554        105.361170197        73.5447386495            289.6.pdb           289.6.rmf3
>        292.413203683        36.3758626546        96.2847947887        87.0799490193            298.6.pdb           298.6.rmf3
>        292.419942075        49.0497798766        100.287912127        75.4259374011            301.6.pdb           301.6.rmf3
>        292.426566238        47.4242106452        101.730724142        77.2991603008            303.6.pdb           303.6.rmf3
>        292.427421742        45.9102676944        99.2398374532        78.5215271305            305.6.pdb           305.6.rmf3
>        292.466551616        54.0128882724        90.9254018752         77.658640206            317.6.pdb           317.6.rmf3
>         292.48016246        62.9995326539        86.0580955055        76.7201927206            323.6.pdb           323.6.rmf3
>        292.507313481        50.7659920953        87.8621954051        81.0732448907            326.6.pdb           326.6.rmf3
>        292.518306633        48.3823846084        94.0301519862        82.9098194907            329.6.pdb           329.6.rmf3
>        292.530590347        34.5153757891        97.5462679101        81.8294019682            332.6.pdb           332.6.rmf3
>        292.559547156         40.445305254        95.4376138267        80.6282034461            346.6.pdb           346.6.rmf3
>        292.572450407        55.7960283005        82.1456844381        84.0289211965            351.6.pdb           351.6.rmf3
>        292.577320353        36.8528185838        100.452555738        83.6044138628            353.6.pdb           353.6.rmf3
>        292.583831468        33.6812257892        93.7951647427        86.6566614914            355.6.pdb           355.6.rmf3
>        292.595454999        56.2835390059        83.6461910236        74.9426603804            359.6.pdb           359.6.rmf3
>         292.60423147        42.9909854306         102.75045958        74.9663381104            361.6.pdb           361.6.rmf3
>        292.618061126        40.4629204874        93.3133379067        89.5567018232            364.6.pdb           364.6.rmf3
>        292.625290823        37.2784105351        89.5982693154        94.7150626259            366.6.pdb           366.6.rmf3
>         292.64434493        33.7435630498        103.354974881        87.0587190344            373.6.pdb           373.6.rmf3
>        292.686294511        45.4377811496        92.6340350549        82.8825276368            382.6.pdb           382.6.rmf3
>        292.707587305        40.8465533466         97.364407885        82.6402742847            388.6.pdb           388.6.rmf3
>        292.720328218        35.1227828868        91.3106694171        96.0742532418            392.6.pdb           392.6.rmf3
>        292.771502855        37.2771742289        93.3206941781        94.7921447812            403.6.pdb           403.6.rmf3
>        292.774241278        45.7192778911        99.7991153585        82.1272290915            406.6.pdb           406.6.rmf3
>        292.824394626        38.6048600884        102.067408666        80.6531624465            420.6.pdb           420.6.rmf3
>        292.832403493        55.8667221625        76.9947212596        90.4834406515            424.6.pdb           424.6.rmf3
>        292.853357589        49.2063542668        83.8973685527         79.661459218            428.6.pdb           428.6.rmf3
>        292.883554267        42.9190825534         96.538320018        80.2146672949            438.6.pdb           438.6.rmf3
>        292.901394003        37.5692540806        100.075469375        75.2424103534            439.6.pdb           439.6.rmf3
>        292.921183213        47.3225465823        102.624336658         76.067220424            447.6.pdb           447.6.rmf3
>        292.929177929        48.8945530621        98.6308805215        78.1384122543            450.6.pdb           450.6.rmf3
>        292.938096445        53.0052701236        85.4960034755        77.3993131285            455.6.pdb           455.6.rmf3
>        292.948555038        55.1041146219        83.4034677657        85.5393149354            459.6.pdb           459.6.rmf3
>        292.958990023        52.3763807944        89.5349002066        78.6934411807            465.6.pdb           465.6.rmf3
>        292.985763457        52.6417651519        100.008568761        73.6278923619            475.6.pdb           475.6.rmf3
>        293.006352686        36.3953175332        91.4655640974        92.0908249951            478.6.pdb           478.6.rmf3
>        293.007625216        66.9376215489        75.3385050641        81.1000612349            479.6.pdb           479.6.rmf3
>         293.03146607        46.5972750925        92.0533346137        79.4793130059            488.6.pdb           488.6.rmf3
>        293.099283987        53.6542535929        90.1135969984        82.8794788598            505.6.pdb           505.6.rmf3
>        293.100558876        46.8687405105        105.866516518        70.0560099775            506.6.pdb           506.6.rmf3
>        293.107613187        65.9426764492        88.0657254438        71.0063897822            508.6.pdb           508.6.rmf3
>        293.157732706        37.0553348015        105.654853384        81.0589253263            520.6.pdb           520.6.rmf3
>        293.165279012        54.9516479715        86.8103548966        87.3235203266            522.6.pdb           522.6.rmf3
>        293.176662757        62.0405660752        88.3104530264        76.8384460982            526.6.pdb           526.6.rmf3
>        293.215967439        44.5533868531         104.11630783        77.4631307707            541.6.pdb           541.6.rmf3
>        293.261550565        34.9365816748        103.098617593        88.3414810175            552.6.pdb           552.6.rmf3
>        293.315210527        50.4501337315        79.9068889095        82.9890408106            561.6.pdb           561.6.rmf3
>        293.341874369        61.6492610898        91.0025382631        75.5445091047            568.6.pdb           568.6.rmf3
>        293.358707854        36.8972402701        101.646747709        75.4654393325            573.6.pdb           573.6.rmf3
>        293.413663449         49.607957539        97.5099004071         75.741622935            593.6.pdb           593.6.rmf3
>        293.414605247         51.969832312        86.7047406183        83.6993771286            594.6.pdb           594.6.rmf3
>        293.466741803        42.6922878572        96.9252355751        84.8297500448            605.6.pdb           605.6.rmf3
>        293.473099706        59.6299752617        82.7113358887        85.2616159362            608.6.pdb           608.6.rmf3
>        293.476762992        62.7149132916        82.6684314997         78.540011024            610.6.pdb           610.6.rmf3
>        293.496202777        65.5552370315        92.5933146683        70.8444604753            615.6.pdb           615.6.rmf3
>        293.515491642        53.7316501382        89.5505183376        77.1201748731            622.6.pdb           622.6.rmf3
>        293.542283911          48.71030446        100.055758274        66.9959338338            626.6.pdb           626.6.rmf3
>        293.560261716        36.9968164758        101.131904249        87.4169971895            630.6.pdb           630.6.rmf3
>        293.578085477        29.5356576139        91.9926340399        99.8438993219            637.6.pdb           637.6.rmf3
>        293.578135028        54.4252413089        96.0832707995        74.5722304794            638.6.pdb           638.6.rmf3
>        293.600957266        49.0971900843        98.3761870623         73.515048493            643.6.pdb           643.6.rmf3
>        293.660956006         35.902384587        99.5626002705        82.0150135139            658.6.pdb           658.6.rmf3
>        293.728830053        51.6808399587        104.900156215        66.1986961899            679.6.pdb           679.6.rmf3
>        293.756925381        35.3355454517        101.247401319        87.8259553698              5.7.pdb             5.7.rmf3
>        293.765997496        47.6356174809        90.8294902827        85.4818545203              7.7.pdb             7.7.rmf3
>        293.774009295        59.7682648186        93.0244100792        74.6124003921             11.7.pdb            11.7.rmf3
>        293.781917013         34.838521245        96.2760746128        95.2763951237             13.7.pdb            13.7.rmf3
>        293.827060444        48.6508720297        95.7354037885        79.7147120517             21.7.pdb            21.7.rmf3
>        293.830476354        66.7701313775        87.0988568059        74.4330785888             25.7.pdb            25.7.rmf3
>        293.838826343        48.9268864357        91.1069564054        86.3602494126             27.7.pdb            27.7.rmf3
>        293.874848155        44.4808093915        99.3244971706        75.3628705857             39.7.pdb            39.7.rmf3
>         293.89168436        39.3966103062        99.1052530511         80.552562945             42.7.pdb            42.7.rmf3
>         293.90125743        54.7908701982        87.7793613832        83.6030567037             47.7.pdb            47.7.rmf3
>        293.913964836        50.9234526655        82.7290342779        83.9625819367             54.7.pdb            54.7.rmf3
>        293.965236636        57.9246325991        89.6900938404        72.4958898357             68.7.pdb            68.7.rmf3
>        293.966853602        61.0148569384        93.8117101048        70.1779522276             69.7.pdb            69.7.rmf3
>        294.002835706        45.1964231868        87.0843434049        92.6820270861             83.7.pdb            83.7.rmf3
>        294.020309454        47.3713702353        96.7846741404        81.7973391757             89.7.pdb            89.7.rmf3
>        294.078944924        57.6235567212        87.4101382465        81.2920296154            103.7.pdb           103.7.rmf3
>        294.084884291        61.6291160375        91.5412907259        69.3581918032            109.7.pdb           109.7.rmf3
>        294.096760476        41.8075406036         104.43154235        79.2514668221            113.7.pdb           113.7.rmf3
>        294.138947971        56.1184972387        81.1423709863        88.1223327204            126.7.pdb           126.7.rmf3
>        294.147516837        61.1679319366         93.553423211        71.7013389342            129.7.pdb           129.7.rmf3
>        294.161061858        57.4312385556        87.5556735696        74.6961743824            136.7.pdb           136.7.rmf3
>        294.186662192        48.8223709035        100.144194596        76.0006716544            144.7.pdb           144.7.rmf3
>        294.214422683        28.5228077788        110.412993961        79.5583194639            152.7.pdb           152.7.rmf3
>        294.257343844        54.0819793254        93.8521112385        84.7935650312            165.7.pdb           165.7.rmf3
>        294.267074094        53.7036856748          95.64341889        80.4793972317            167.7.pdb           167.7.rmf3
>        294.315378918        58.0326452371        82.1178006532        83.7295730769            178.7.pdb           178.7.rmf3
>        294.332511294        49.2334815906        84.9937218455        94.9534978528            183.7.pdb           183.7.rmf3
>        294.343607775        41.4621633249         87.397903383        94.5957992181            189.7.pdb           189.7.rmf3
>        294.387827852        39.5623330972        91.0249582944        95.8787184307            199.7.pdb           199.7.rmf3
>        294.478569324        49.9686296423         87.008171979        86.9389973757            230.7.pdb           230.7.rmf3
>        294.520481991        57.3315027966         81.773060599        83.6687920114            241.7.pdb           241.7.rmf3
>        294.542123408        38.4081430821        96.6907823343        87.9762197804            246.7.pdb           246.7.rmf3
>        294.560266032        41.0264493591        92.2311497343        90.8672045905            254.7.pdb           254.7.rmf3
>        294.563109958        62.9754439884        94.0678297113        74.0318858297            255.7.pdb           255.7.rmf3
>        294.589295574        40.3206389938        91.3880780882        96.5670631187            265.7.pdb           265.7.rmf3
>        294.594891712        39.1352631537        90.1202406074        93.0700665368            266.7.pdb           266.7.rmf3
>        294.656529276        30.0309979141        101.964245649        80.2025149658            281.7.pdb           281.7.rmf3
>        294.659947189        72.0979357656        84.1879998102        74.6601867017            282.7.pdb           282.7.rmf3
>        294.680604996        38.1752221948        102.596698768        83.3077487753            287.7.pdb           287.7.rmf3
>        294.681069844        59.6245556387        86.3544168724        76.2775987347            288.7.pdb           288.7.rmf3
>        294.726898458        39.7300037295         103.06600473        78.0035383096            302.7.pdb           302.7.rmf3
>        294.735693944        53.5412767855        83.3735874039        90.2256711727            304.7.pdb           304.7.rmf3
>        294.744239139        50.9067439514        96.4979715025        82.2114510305            308.7.pdb           308.7.rmf3
>        294.751815107        48.2550332373          94.73202058        84.7301941086            311.7.pdb           311.7.rmf3
>        294.766467965        40.2567381792        100.195110639        81.6804303317            317.7.pdb           317.7.rmf3
>        294.787541999        54.1959896126         89.491506551        84.7542331671            322.7.pdb           322.7.rmf3
>        294.806456923        55.8702388515        88.7071969002        81.4373504351            328.7.pdb           328.7.rmf3
>        294.821384217         37.297821037        96.7320331803        89.3915795227            330.7.pdb           330.7.rmf3
>        294.856561988        28.8385744728        111.740725946        79.7183638648            344.7.pdb           344.7.rmf3
>        294.886675471        35.3566134011        106.422481419        82.8441170971            352.7.pdb           352.7.rmf3
>        294.899502981        49.8063897521        94.0909007759        86.2170779463            355.7.pdb           355.7.rmf3
>        294.975315243        68.5687488742        89.0063793017        65.8479327447            374.7.pdb           374.7.rmf3
>        295.023158442        40.7627915126        92.2863241986        82.4069337138            389.7.pdb           389.7.rmf3
>        295.087082723         50.498376258        92.4730299042        87.9488357361            408.7.pdb           408.7.rmf3
>        295.095865917        52.3895764529        95.7163316049         78.421759176            414.7.pdb           414.7.rmf3
>        295.151531384        50.9128075155        84.5367196185        94.0074804012            432.7.pdb           432.7.rmf3
>        295.153525985        47.0105318382        92.2199952661         78.713740553            434.7.pdb           434.7.rmf3
>        295.153555488        74.7254232501         71.560267554        78.8196289098            435.7.pdb           435.7.rmf3
>        295.165212702        57.6377863435        88.3761670527        80.3954329844            439.7.pdb           439.7.rmf3
>        295.175641466        41.9104948034        99.7215940498        84.1658291537            444.7.pdb           444.7.rmf3
>        295.208003898        48.9520456458        99.3636155323        79.5345385793            460.7.pdb           460.7.rmf3
>        295.221685983        28.6523422749        107.613726036        83.0144894117            469.7.pdb           469.7.rmf3
>         295.23501744        70.7193889242        75.8297313902        80.7727211015            472.7.pdb           472.7.rmf3
>        295.244764854        52.0578788432        102.969947098        67.7542674944            476.7.pdb           476.7.rmf3
>        295.246148646        47.5973779586        105.111478594        73.4688786071            477.7.pdb           477.7.rmf3
>         295.35072864        63.8959520103        87.8629349702        81.8524599825            500.7.pdb           500.7.rmf3
>        295.364519986        61.6090953781        90.0031142905        80.0714873264            507.7.pdb           507.7.rmf3
>        295.383826435        47.3485389904        103.043608382        78.6549387442            512.7.pdb           512.7.rmf3
>        295.389629716         64.144713196        83.4074567384        76.5557475829            513.7.pdb           513.7.rmf3
>        295.477222179        41.4032746421        97.4328171074        84.9366397789            536.7.pdb           536.7.rmf3
>        295.478478936         40.615819114        97.6056339085        76.4808690874            538.7.pdb           538.7.rmf3
>        295.495632758        46.8257064478        91.0294729479         82.255651784            545.7.pdb           545.7.rmf3
>        295.504824543        54.9086446015        83.9986888065        82.9935976305            548.7.pdb           548.7.rmf3
>        295.521176783        67.1692125879        84.8782351184        76.4145412162            552.7.pdb           552.7.rmf3
>        295.522982257         65.537867316        79.5631811164         82.408249904            555.7.pdb           555.7.rmf3
>        295.534029255         42.299586701        101.756438679        83.3944488776            558.7.pdb           558.7.rmf3
>        295.540644204        42.2702740522        96.3528245824        85.2877678441            560.7.pdb           560.7.rmf3
>        295.572014065        29.6893681235        111.348313097        79.4108801273            572.7.pdb           572.7.rmf3
>        295.576915987        56.2624567826        84.5007873891        76.3849755448            574.7.pdb           574.7.rmf3
>        295.614877631        45.1714829592        90.0069290219        89.4113287541            582.7.pdb           582.7.rmf3
>        295.615671431        35.6240057198        96.3354796195        94.1764046289            584.7.pdb           584.7.rmf3
>        295.618117049        53.8338785251         89.249948521        79.3886133564            587.7.pdb           587.7.rmf3
>        295.659151036        58.3746707887        83.3598258265        86.5434478148            597.7.pdb           597.7.rmf3
>        295.660378251        41.8036092798        101.125714438        81.0251885039            598.7.pdb           598.7.rmf3
>        295.707265724        39.3136397818        94.9891622198        86.5805970872            608.7.pdb           608.7.rmf3
>        295.713654306        53.6845373155        96.5774275636        80.7038335844            611.7.pdb           611.7.rmf3
>        295.722417921        34.5154929243        103.464388291          81.82120425            612.7.pdb           612.7.rmf3
>        295.742492046        44.4899705848        106.806084364        75.5771458021            620.7.pdb           620.7.rmf3
>        295.774304516        40.4971282855         101.37659858        82.3362316651            628.7.pdb           628.7.rmf3
>        295.782394645        37.2677342346        100.824102469        87.3193504601            630.7.pdb           630.7.rmf3
>        295.817893164        51.6609636034        88.7916563624        87.6428527157            640.7.pdb           640.7.rmf3
>        295.838247709        49.1966373973        89.5048768654        81.4132922905            650.7.pdb           650.7.rmf3
>        295.844599446        42.3092675969        104.758961467         80.829330292            652.7.pdb           652.7.rmf3
>        295.921308652        61.1162218875        94.9197473001        76.3032527104            670.7.pdb           670.7.rmf3
>        295.955950293        50.3181378389        96.3143856346        78.8485389668            683.7.pdb           683.7.rmf3
>        295.990364128        50.2631820893        90.0993863737        88.0899056976              9.8.pdb             9.8.rmf3
>        296.002891848         54.138890235        94.8107205349        78.5810564038             11.8.pdb            11.8.rmf3
>        296.047034999        46.6106677112        90.1583173526        89.3105395778             25.8.pdb            25.8.rmf3
>        296.087140125        60.2299387683        78.5511399821        91.4109621836             30.8.pdb            30.8.rmf3
>        296.092132542        46.5448498194        102.671525557        76.6587408153             33.8.pdb            33.8.rmf3
>        296.175101665        42.8860610838        99.8264602958        82.9925694075             52.8.pdb            52.8.rmf3
>        296.185723061        43.0274061919        100.246079029        81.1616288216             57.8.pdb            57.8.rmf3
>        296.190408861        59.7989275499        93.6210338307         77.336645406             62.8.pdb            62.8.rmf3
>        296.229219356        56.3128993463        84.3469826926        83.5212793083             75.8.pdb            75.8.rmf3
>        296.240261953        54.2735338308        96.1240887225        78.7774536355             80.8.pdb            80.8.rmf3
>        296.262835449        39.2675316747        101.809232674        78.9919828481             89.8.pdb            89.8.rmf3
>        296.300529137        43.3888990625        95.8641346719        82.2304373227            101.8.pdb           101.8.rmf3
>        296.329212786         61.711135506        83.9012505942         75.725254378            115.8.pdb           115.8.rmf3
>        296.372130445        66.6536714173        81.1217548175        81.3310995027            129.8.pdb           129.8.rmf3
>        296.438649478        60.2069994246        81.7985361991        77.9787316092            146.8.pdb           146.8.rmf3
>        296.450319258         64.538900177        78.2010184772        86.4009943611            150.8.pdb           150.8.rmf3
>        296.475218633        50.3936803814        92.2693641983        86.2493731526            158.8.pdb           158.8.rmf3
>          296.5870951        37.7476617667        100.594991233        84.0172873879            195.8.pdb           195.8.rmf3
>        296.600303502        41.2667440809        91.4225756071        90.3332139261            200.8.pdb           200.8.rmf3
>        296.614146617        49.8896985863        93.8276922121        83.3225776154            207.8.pdb           207.8.rmf3
>        296.683928614        53.9955263465        86.0898903519        87.0747266374            227.8.pdb           227.8.rmf3
>        296.748328855        41.9684468686        105.776433496        74.6294281349            249.8.pdb           249.8.rmf3
>        296.813662015        57.6935415757        102.223567363        74.4793631408            272.8.pdb           272.8.rmf3
>         296.81874485         42.359353395        96.0757665474        81.2342920214            273.8.pdb           273.8.rmf3
>        296.898963908        42.5629210147        101.009811406        78.5806516523            294.8.pdb           294.8.rmf3
>        296.922173679        39.1241495165        103.184831231        88.0764890023            305.8.pdb           305.8.rmf3
>        296.935044123        51.1708594573        87.2242428328        82.4320023479            308.8.pdb           308.8.rmf3
>        296.955399968        46.3663717989        109.866031023        74.8975844765            316.8.pdb           316.8.rmf3
>         296.95718212        36.0062943421        92.7758001335        97.3064098072            318.8.pdb           318.8.rmf3
>        296.958132393        45.6418089936        95.7826286187        77.2143650028            319.8.pdb           319.8.rmf3
>        296.960732647        62.0974040078          88.30759094        76.3242520368            323.8.pdb           323.8.rmf3
>        296.978158959        67.7373934883        75.0946447962        88.4277456845            329.8.pdb           329.8.rmf3
>         296.98126381        53.5333318935        82.1679735373        92.2076092973            331.8.pdb           331.8.rmf3
>        296.989728257        46.4431360477        100.872476929        78.5771763929            332.8.pdb           332.8.rmf3
>        297.000243601        68.6294139656        83.8313610938        77.0420262936            337.8.pdb           337.8.rmf3
>        297.016275649        49.0902333858        83.5828026106        91.7494754257            343.8.pdb           343.8.rmf3
>        297.036323685        64.6468567494        77.2592729815        87.0411830243            350.8.pdb           350.8.rmf3
>         297.07859527        66.6893420568        88.8626172532        74.4023017068            363.8.pdb           363.8.rmf3
>        297.093060502        60.3175818913        86.6609998338        77.8279130072            369.8.pdb           369.8.rmf3
>        297.115276622        46.6889833882        105.320308354        73.5330284292            378.8.pdb           378.8.rmf3
>        297.115877319        47.8672275519        84.5502640158        85.3640870933            380.8.pdb           380.8.rmf3
>        297.156533446        52.0877332795        81.4389709518        87.0369097146            389.8.pdb           389.8.rmf3
>        297.178415231        29.6351529318        106.010738524        86.0658109274            393.8.pdb           393.8.rmf3
>        297.216157194        52.9798642117        84.3338321889        90.6160256969            407.8.pdb           407.8.rmf3
>         297.24054404        42.3136682865        105.265922036         77.286536796            418.8.pdb           418.8.rmf3
>         297.26225488         57.410269093        96.5048125381        76.1130409718            424.8.pdb           424.8.rmf3
>         297.32781908        41.0166821951        90.9900075469        93.3689550458            439.8.pdb           439.8.rmf3
>        297.360791302        65.5641898698        87.2053760801        75.8421018813            447.8.pdb           447.8.rmf3
>        297.394649597        62.5824658187        84.6015552849        80.6502947066            460.8.pdb           460.8.rmf3
>        297.396560229        54.7676458511        104.472635833        71.2504283251            461.8.pdb           461.8.rmf3
>        297.400980146        45.1576750517        94.9690467943        79.8326776664            465.8.pdb           465.8.rmf3
>        297.419391589        62.5447844425        94.4977345776        74.8492694778            471.8.pdb           471.8.rmf3
>        297.456234951        28.0392485227        105.466923407         79.704421845            486.8.pdb           486.8.rmf3
>         297.50883503        56.3123196591        90.1345180658        80.2491575168            511.8.pdb           511.8.rmf3
>        297.548289664        62.1945640507        76.6404107143        89.7929780901            524.8.pdb           524.8.rmf3
>        297.584208738        60.2425932196        82.9886424037        80.1562960516            536.8.pdb           536.8.rmf3
>        297.589639361        64.7653514697        88.8063740249        81.4348052949            537.8.pdb           537.8.rmf3
>        297.601236402        51.6349270203        97.2992162485        82.6202435505            541.8.pdb           541.8.rmf3
>        297.608460116        65.8280579368        88.9189589123         81.453663313            546.8.pdb           546.8.rmf3
>        297.611461738        58.8175402974        83.5539041453        80.6275783112            547.8.pdb           547.8.rmf3
>        297.635447095        67.9580441524        91.2823825531        66.7157412211            553.8.pdb           553.8.rmf3
>        297.685122607        42.1705631944        100.571488912         86.502533384            567.8.pdb           567.8.rmf3
>        297.686483876        58.0803306361        89.8785191167        82.1303644596            569.8.pdb           569.8.rmf3
>        297.693974657        64.6064515357        83.6640664651        79.1659283515            572.8.pdb           572.8.rmf3
>        297.701125225        49.3795556113        102.355648752        76.5480438955            575.8.pdb           575.8.rmf3
>        297.704126717        52.6349929021        83.1997609856        89.3806348095            580.8.pdb           580.8.rmf3
>        297.725350136         55.974324681        100.991682179        70.7429132483            584.8.pdb           584.8.rmf3
>        297.731327812        58.1911311188        101.691454909        68.9765318782            586.8.pdb           586.8.rmf3
>        297.736371943        35.7340781326        105.254922551        81.5845069815            589.8.pdb           589.8.rmf3
>        297.740000451        42.6341482599         99.584196775        83.2012744663            590.8.pdb           590.8.rmf3
>        297.755372884        48.9385443044        102.438328856        72.0513466452            596.8.pdb           596.8.rmf3
>        297.783955317        68.3329474019        79.0298639585        82.6752003552            608.8.pdb           608.8.rmf3
>        297.793194518        50.1109975379        102.174550527        80.3099886371            612.8.pdb           612.8.rmf3
>        297.796248293        38.3946934894        95.8466241122        91.5321510556            613.8.pdb           613.8.rmf3
>        297.817404068         46.280109648        77.6041261067         99.147668605            622.8.pdb           622.8.rmf3
>        297.858497326        45.7238636984        95.3337581416          82.04748334            634.8.pdb           634.8.rmf3
>        297.872874684        56.0610887441         77.807003434        92.7179925487            639.8.pdb           639.8.rmf3
>        297.874069623        67.3464187332        90.6804161878        66.9130146398            641.8.pdb           641.8.rmf3
>        297.875050613        44.2917460358        108.653399903        70.8803065891            642.8.pdb           642.8.rmf3
>        297.882190988        57.2668470673        87.5359528719        82.9838506857            647.8.pdb           647.8.rmf3
>         297.92204392        48.9094033887        97.8079793637        83.6335501834            658.8.pdb           658.8.rmf3
>        297.965064381         61.374787314        83.9525835049        86.7228625006            674.8.pdb           674.8.rmf3
>        297.981336548         49.883087227        92.3355306071        84.7578565229            678.8.pdb           678.8.rmf3
>        298.034540357        57.2339660153        90.8945271449        83.2145813056             12.9.pdb            12.9.rmf3
>        298.048383637        40.3776506065        103.147671619        85.2824157906             18.9.pdb            18.9.rmf3
>        298.050570088        46.0636193238        92.5448942801        91.2663846247             19.9.pdb            19.9.rmf3
>        298.051979298        57.8853196745        97.2122368323        80.9307771291             21.9.pdb            21.9.rmf3
>         298.08588744        44.7886764077        107.414242214        72.5076582713             31.9.pdb            31.9.rmf3
>        298.103255495        67.0680569013        83.4436741497        79.3082358867             33.9.pdb            33.9.rmf3
>        298.158439792        43.0005600284        112.513657407        69.4632475461             52.9.pdb            52.9.rmf3
>        298.189353582        64.9638903851        85.2009476589        83.4971050905             62.9.pdb            62.9.rmf3
>        298.197422974        70.7750717969        79.6668355433        77.2621575667             64.9.pdb            64.9.rmf3
>        298.261494728        69.9432437153        85.1898557184         78.834239808             83.9.pdb            83.9.rmf3
>        298.269694552        45.9524516243        94.2899868799        75.7513463406             88.9.pdb            88.9.rmf3
>        298.283531336        51.5659727075        89.9887910199        84.7163808952             95.9.pdb            95.9.rmf3
>        298.283571155        38.5601681692        93.8311705574        101.420284296             96.9.pdb            96.9.rmf3
>        298.283645169         49.237174836        106.582517457        71.7976679132             97.9.pdb            97.9.rmf3
>        298.305262372        64.9625701277        84.4825288578        79.2609075122            112.9.pdb           112.9.rmf3
>        298.308534833        67.0178294461        80.3729372843        85.7221986432            114.9.pdb           114.9.rmf3
>        298.323186758        51.8601318085          93.14424039        76.6889567421            118.9.pdb           118.9.rmf3
>        298.339501695         60.857989619        81.3071614542        88.5492146537            128.9.pdb           128.9.rmf3
>        298.341203586        45.5418962143        89.3264325026         91.207538486            129.9.pdb           129.9.rmf3
>        298.365803294        34.5749155674        101.464298568        92.0813115923            138.9.pdb           138.9.rmf3
>        298.380012507        40.9198975761        96.9623108535        86.5333311907            139.9.pdb           139.9.rmf3
>        298.421162461          63.01891409        91.6301125643        76.0761207338            154.9.pdb           154.9.rmf3
>        298.423824364         47.943155285         101.94633542        80.9128042704            155.9.pdb           155.9.rmf3
>        298.457713485         47.773196831        97.4969018165        81.4157220419            169.9.pdb           169.9.rmf3
>        298.465306657        42.8508731448        95.2132041781        89.0526794555            171.9.pdb           171.9.rmf3
>        298.466952057         59.705043504         96.883268493        77.7267747778            173.9.pdb           173.9.rmf3
>        298.502807888        39.3552848967        92.8170470995        93.9145552774            186.9.pdb           186.9.rmf3
>        298.515163361         33.828539382        109.992855264        83.3208543221            190.9.pdb           190.9.rmf3
>        298.523730194         55.540714956        85.8359715764        81.1458368412            191.9.pdb           191.9.rmf3
>         298.58137273        52.4336105571        96.2734590792        78.0799913794            219.9.pdb           219.9.rmf3
>        298.581811361        39.4566251309        101.998025455         86.092279219            220.9.pdb           220.9.rmf3
>        298.603149868        54.8099075089        96.2822674648        72.4386608941            227.9.pdb           227.9.rmf3
>        298.617159995        63.9149330641        94.7377281286        79.3762541615            230.9.pdb           230.9.rmf3
>        298.623353056        32.7428350353        101.130670627        89.7060368146            232.9.pdb           232.9.rmf3
>        298.679914593        56.6881401036         88.585662184          87.51382751            248.9.pdb           248.9.rmf3
>        298.682100012        49.3170082444        97.9381113811        82.1392570647            251.9.pdb           251.9.rmf3
>        298.777514797        61.7394003484        91.8309619285        79.0717517695            282.9.pdb           282.9.rmf3
>        298.779379639        59.4014528283        100.670754646        73.1035645223            284.9.pdb           284.9.rmf3
>        298.789788299        38.1181708804        93.4923494639        90.2043061553            289.9.pdb           289.9.rmf3
>        298.796983943        59.8372994168        85.8339655461        88.7343755276            293.9.pdb           293.9.rmf3
>        298.808487023         53.160925234        92.9066606776        80.5560974065            297.9.pdb           297.9.rmf3
>        298.841305136        38.8707023475        95.6081506181        87.9392186286            309.9.pdb           309.9.rmf3
>        298.873384601         47.655983066        95.8409403429        80.2312110874            320.9.pdb           320.9.rmf3
